date,longitude,latitude,a_rus_pred,t_airstrike_pred,t_armor_pred,t_raid_pred,t_cyber_pred,t_artillery_pred,t_milcas_pred,region
20220313,37.803,48.016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,37.737,48.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,30.353,50.539,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220313,30.477,50.024,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220313,34.656,47.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,south
20220313,36.679,49.835,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,32.438,47.407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220313,37.249,47.779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,37.705,48.165,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,32.242,46.938,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220313,30.366,50.526,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220313,36.357,50.038,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,30.481,50.451,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220313,32.617,46.636,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220313,34.629,47.496,1.0,0.0,0.0,0.0,0.0,1.0,1.0,south
20220313,36.412,49.934,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,36.339,50.044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,36.395,49.946,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,36.682,49.836,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,36.163,50.072,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,32.443,47.409,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220313,37.561,49.037,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,38.42,48.913,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,38.37,49.026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,37.584,48.739,1.0,0.0,0.0,1.0,0.0,0.0,0.0,east
20220313,38.221,49.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220313,35.767,47.179,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220313,35.384,45.027,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220314,37.584,48.739,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220314,37.846,48.396,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220314,33.312,47.08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220314,33.482,46.558,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220314,26.391,51.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,west
20220314,23.386,49.94,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220314,37.834,47.628,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220314,36.247,50.016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220314,32.145,46.572,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220314,36.251,49.978,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220314,30.357,50.497,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220314,26.421,50.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,west
20220314,37.705,48.161,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220314,36.208,50.07,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220314,37.278,49.168,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220314,33.532,47.488,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220314,31.287,51.495,1.0,1.0,0.0,0.0,0.0,1.0,0.0,center
20220314,30.477,50.024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220314,30.498,50.501,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220314,26.247,50.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220314,30.348,46.195,1.0,1.0,0.0,0.0,0.0,0.0,0.0,south
20220314,37.747,48.134,1.0,0.0,0.0,0.0,0.0,1.0,1.0,east
20220314,37.675,47.955,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220314,24.254,50.294,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220314,33.447,46.781,1.0,1.0,0.0,0.0,0.0,0.0,0.0,south
20220314,35.767,47.179,1.0,0.0,0.0,1.0,0.0,0.0,0.0,south
20220315,31.299,51.491,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220315,30.092,45.865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220315,30.732,46.484,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220315,31.291,51.497,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220315,30.099,45.866,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220315,30.425,50.512,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220315,36.239,50.011,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220315,30.477,50.024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220315,32.06,49.444,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220315,32.04,49.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220315,28.674,49.414,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220315,30.881,50.948,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220315,30.498,50.501,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220315,37.675,47.955,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220316,34.395,47.567,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220316,35.767,47.179,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220316,28.686,48.921,1.0,0.0,0.0,1.0,0.0,0.0,0.0,center
20220316,35.387,47.71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220317,31.299,51.491,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220317,30.245,50.52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220317,38.49,48.953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220317,36.06,49.82,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220317,31.338,51.514,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220317,30.516,50.426,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220317,30.23,50.508,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220317,30.361,50.476,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220317,38.489,48.948,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220317,36.051,49.804,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220317,32.509,46.675,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220317,37.966,48.047,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220317,30.143,50.538,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220317,37.176,48.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220318,30.265,50.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220318,28.636,50.947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220318,30.195,50.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220318,35.344,47.837,1.0,0.0,0.0,0.0,0.0,1.0,1.0,south
20220318,36.293,50.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220318,31.992,47.012,1.0,1.0,0.0,0.0,0.0,1.0,0.0,south
20220318,35.302,47.725,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220318,37.581,48.735,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220318,27.804,50.782,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220318,30.425,50.512,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220318,36.348,50.036,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220318,30.445,50.494,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220318,23.95,49.811,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220318,38.377,48.634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220318,37.675,47.955,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220318,25.325,50.747,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220318,32.545,46.695,1.0,1.0,0.0,0.0,0.0,0.0,0.0,south
20220318,30.058,51.405,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220318,37.747,48.134,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220318,38.586,48.596,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220319,35.046,48.465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220319,35.595,49.394,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220319,36.231,49.992,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220319,36.485,49.905,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220319,36.33,50.003,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220319,29.815,50.467,1.0,1.0,0.0,0.0,0.0,1.0,0.0,center
20220319,28.476,50.64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220319,38.903,49.159,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220319,38.49,48.953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220319,38.221,49.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220319,38.519,48.693,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220319,30.265,50.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220319,33.714,47.532,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220319,33.648,47.565,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220319,30.446,50.616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220319,36.373,49.947,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220319,36.422,49.912,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220319,31.994,47.012,1.0,0.0,0.0,1.0,0.0,1.0,1.0,south
20220319,29.806,50.466,1.0,1.0,0.0,0.0,0.0,1.0,0.0,center
20220319,35.339,47.835,1.0,0.0,0.0,1.0,0.0,1.0,0.0,south
20220319,29.1,51.211,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220319,29.466,50.856,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220319,38.207,49.045,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220319,30.195,50.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220319,34.971,50.481,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220320,36.231,49.992,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220320,36.06,49.82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220320,34.099,44.954,1.0,0.0,0.0,1.0,0.0,0.0,0.0,south
20220320,34.971,50.481,1.0,1.0,0.0,0.0,0.0,1.0,0.0,center
20220320,39.308,48.574,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220320,38.221,49.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220320,31.88,51.046,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220320,36.375,49.94,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220320,30.434,50.53,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220320,36.052,49.801,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220320,30.381,50.504,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220320,33.525,44.617,1.0,0.0,0.0,1.0,0.0,0.0,0.0,south
20220320,32.561,46.751,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220320,34.969,50.48,1.0,1.0,0.0,0.0,0.0,1.0,0.0,center
20220320,38.226,49.054,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220320,31.881,51.046,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220320,37.652,47.108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220320,30.527,50.449,1.0,0.0,0.0,0.0,0.0,1.0,1.0,center
20220320,38.42,48.913,1.0,0.0,0.0,1.0,0.0,0.0,0.0,east
20220321,35.046,48.465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220321,37.737,48.15,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220321,37.176,48.28,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220321,37.541,47.097,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220321,38.37,49.026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220321,28.659,50.255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220321,30.245,50.52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220321,33.645,47.559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220321,37.554,47.095,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220321,38.363,49.022,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220321,33.302,47.515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220321,32.617,46.634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220321,29.106,51.209,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220321,30.257,50.51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220321,30.498,50.501,1.0,0.0,1.0,0.0,0.0,1.0,0.0,center
20220321,34.971,50.481,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220321,33.443,47.945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,south
20220322,34.971,50.481,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220322,30.498,50.501,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220322,31.824,47.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220322,29.243,50.767,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220322,37.737,48.15,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220322,37.176,48.28,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220322,34.947,50.472,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220322,30.407,50.652,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220322,32.55,46.661,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220322,30.489,50.517,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220322,32.618,46.634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220322,32.005,46.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220322,36.667,49.847,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220322,29.271,50.766,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220322,32.024,46.964,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220322,33.645,47.559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220322,37.554,47.095,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220322,37.584,48.739,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220322,37.803,48.016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220322,30.79,50.511,1.0,0.0,0.0,1.0,0.0,0.0,0.0,center
20220323,37.675,47.955,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220323,31.994,46.976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220323,31.256,49.417,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220323,30.37,50.454,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220323,34.971,50.481,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220323,38.007,48.599,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220323,37.612,48.241,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220323,36.119,50.108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220323,32.062,46.942,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220323,36.361,50.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220323,30.354,50.466,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220323,38.373,49.014,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220323,34.947,50.472,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220323,30.407,50.652,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220323,26.391,51.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220324,35.046,48.465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220324,37.584,48.739,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220324,30.485,50.583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220324,30.477,50.024,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220324,28.636,50.947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220324,30.245,50.52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220324,35.098,48.455,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220324,37.592,48.729,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220324,30.482,50.583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220324,36.342,50.032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,east
20220324,28.787,51.34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220324,36.312,50.005,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220324,36.341,50.032,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220324,30.258,50.491,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220324,38.37,49.026,1.0,0.0,0.0,0.0,0.0,1.0,1.0,east
20220324,30.406,46.908,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220325,39.308,48.574,1.0,1.0,0.0,0.0,0.0,0.0,0.0,east
20220325,30.485,50.583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220325,29.925,50.386,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220325,30.743,46.466,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220325,36.236,50.001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220325,35.053,48.46,1.0,1.0,0.0,0.0,0.0,1.0,0.0,south
20220325,38.493,48.726,1.0,1.0,0.0,0.0,0.0,0.0,0.0,east
20220325,35.098,48.455,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220325,37.592,48.729,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220325,30.482,50.583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220325,23.471,49.346,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220326,36.842,49.451,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220326,26.391,51.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220326,38.49,48.953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220326,36.86,49.459,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220326,25.758,50.424,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220326,30.528,50.445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220326,24.032,49.841,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220326,38.466,48.949,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220326,30.748,51.522,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220326,30.745,51.507,1.0,0.0,0.0,0.0,0.0,1.0,1.0,center
20220326,29.925,50.386,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220326,34.89,50.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,center
20220326,34.656,47.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,south
20220326,37.737,48.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220326,32.8,47.071,1.0,1.0,0.0,0.0,0.0,0.0,1.0,south
20220327,25.325,50.747,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220327,36.231,49.992,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220327,28.659,50.255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220327,26.252,50.62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220327,37.541,47.097,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220327,37.737,48.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220327,36.842,49.451,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220327,26.391,51.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220327,30.529,50.445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220327,37.751,48.132,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220327,36.86,49.459,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220327,25.758,50.424,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220327,30.528,50.445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220327,24.032,49.841,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220327,35.373,46.842,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220328,29.815,50.467,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220328,38.49,48.953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220328,38.903,49.159,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220328,38.42,48.913,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220328,30.691,50.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220328,25.325,50.747,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220328,28.659,50.255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220328,26.252,50.62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220328,37.737,48.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220328,29.738,50.547,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220328,38.492,48.947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220328,38.445,48.887,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220328,30.692,50.423,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220328,30.708,46.529,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220328,30.529,50.445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220328,37.751,48.132,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220328,38.367,48.631,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220328,31.88,51.046,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220328,24.711,48.923,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220328,30.143,50.538,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220328,26.247,50.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220328,36.842,49.451,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220329,24.03,49.839,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220329,25.648,49.402,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220329,25.977,48.268,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220329,38.49,48.953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220329,30.265,50.58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220329,26.0,48.251,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220329,38.498,48.942,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220329,31.998,46.975,1.0,0.0,0.0,1.0,0.0,1.0,0.0,south
20220329,31.999,46.964,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220329,30.214,50.591,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220329,30.211,51.278,1.0,0.0,0.0,0.0,1.0,0.0,0.0,center
20220329,30.01,51.013,1.0,0.0,0.0,0.0,1.0,0.0,0.0,center
20220329,38.903,49.159,1.0,1.0,0.0,0.0,0.0,0.0,0.0,east
20220330,24.03,49.839,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220330,25.648,49.402,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220330,25.977,48.268,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220330,38.49,48.953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220330,30.265,50.58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220330,26.0,48.251,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220330,38.498,48.942,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220330,31.998,46.975,1.0,0.0,0.0,1.0,0.0,1.0,0.0,south
20220330,31.999,46.964,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220330,30.214,50.591,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220330,26.391,51.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220330,36.505,49.615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220331,30.211,51.278,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220331,35.259,48.638,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220331,35.046,48.465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220331,31.285,51.659,1.0,0.0,0.0,0.0,1.0,0.0,0.0,center
20220331,37.803,48.016,1.0,1.0,0.0,0.0,0.0,1.0,0.0,east
20220331,34.099,44.954,1.0,0.0,0.0,0.0,1.0,0.0,0.0,south
20220331,30.201,51.283,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220331,35.234,48.625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220331,35.094,48.453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220331,30.294,50.459,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220331,39.332,48.544,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220331,37.703,47.95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,east
20220331,35.101,48.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220331,29.957,50.399,1.0,0.0,0.0,0.0,1.0,0.0,0.0,center
20220331,34.124,51.106,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220331,34.971,50.481,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220331,36.505,49.615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220331,38.49,48.953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220331,25.325,50.747,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220401,37.248,47.779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220401,28.659,50.255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220401,29.915,50.079,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220401,31.165,50.687,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220401,37.245,47.776,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220401,30.218,51.272,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
